ID,Make,Model,Model Version,Price,Mileage,Gearbox,First Registration,Fuel Type,Power,Seller,Gears,Engine Size,Cylinders,Weight,Other Fuel Types,Fuel Consumption,CO2 Emissions,Emission Class,Site,Portugal
81eeaedbe200454099759b7fdca74b46,Chevrolet,Camaro,V8 2SS 2024 Final Call 3 J. Garantie RFK,"€ 72,890.-1",10 km,Automatic,-,Gasoline,333 kW (453 hp),Dealer,,"6,162 cc",,,,11.1 l/100 km (comb.)17 l/100 km (city)7.7 l/100 km (country),252 g/km (comb.),Euro 6,AutoScout24,No
6bd338a2b8c843138ff30bc30b2ead51,Volkswagen,Polo,1.2 TDI BlueMotion Comfortline 5-Drs Navi|Airco|LM,"€ 4,650.-","225,878 km",Manual,10/2012,Diesel,55 kW (75 hp),Dealer,5,"1,199 cc",3,"1,050 kg",,3.4 l/100 km (comb.)4.1 l/100 km (city)3 l/100 km (country),89 g/km (comb.),Euro 5,AutoScout24,No
fb344ab01b8f497fb06d4a858ec668be,Tesla,Model X,"100D Enhanced AutoPilot2.5, incl. BTW","€ 53,999.-1","165,734 km",Automatic,06/2018,Electric,450 kW (612 hp),Dealer,,,,"2,433 kg",Electricity,,,,AutoScout24,No
2f2784ed0d144533a1821fa721baf8a7,Chevrolet,Camaro,V8 2SS 2024 Final Call 3 J. Garantie RFK,"€ 72,890.-1",10 km,Automatic,-,Gasoline,333 kW (453 hp),Dealer,,"6,162 cc",,,,11.1 l/100 km (comb.)17 l/100 km (city)7.7 l/100 km (country),252 g/km (comb.),Euro 6,AutoScout24,No
bfef67f35ef340e0bf404a92c87b1e67,Chevrolet,Camaro,V8 2SS 2024 Final Call 3 J. Garantie RFK,"€ 72,890.-1",10 km,Automatic,-,Gasoline,333 kW (453 hp),Dealer,,"6,162 cc",,,,11.1 l/100 km (comb.)17 l/100 km (city)7.7 l/100 km (country),252 g/km (comb.),Euro 6,AutoScout24,No
72b9288b10464e7f8db57150c11b1990,Audi,A4,2.0 TDI - GPS - Pano - Goede staat!,"€ 8,990.-1","311,358 km",Automatic,01/2014,Diesel,130 kW (177 hp),Dealer,7,"1,968 cc",4,,,,,Euro 5,AutoScout24,No
011bbe0c315a434a88713de8a2ef412a,BMW,316,d,"€ 16,000.-","78,278 km",Manual,09/2016,Diesel,85 kW (116 hp),Dealer,6,"1,995 cc",4,"1,495 kg",,,,,AutoScout24,No
3d3294a7f2d445ac901ef0424ed57cc9,Volkswagen,Golf,8ª serie 1.5 TSI EVO ACT Life,"€ 25,900.-",365 km,Manual,11/2022,Gasoline,96 kW (131 hp),Dealer,6,"1,498 cc",4,"1,306 kg",,4.7 l/100 km (comb.)6.2 l/100 km (city)3.9 l/100 km (country),108 g/km (comb.),Euro 6d-TEMP,AutoScout24,No
c16b6938d5984af5ab6b80016036c102,Mazda,MX-30,e-SKYACTIV HUD+PTS+Distron+Navi+Kamera+LED,"€ 20,699.-","15,000 km",Automatic,05/2021,Electric,107 kW (145 hp),Dealer,,,,,Electricity,,,,AutoScout24,No
0087c35d068d430a91fc5380cbafaca6,Mercedes-Benz,GLK 350,4-Matic Panoramadach|Kamera|Navi|USB,"€ 19,990.-","141,304 km",Automatic,05/2015,Gasoline,225 kW (306 hp),Dealer,7,"3,498 cc",6,"1,845 kg",,8.1 l/100 km (comb.)10.3 l/100 km (city)6.8 l/100 km (country),203 g/km (comb.),Euro 5,AutoScout24,No
7e322eafb85a4adfb9ca0cb6e5906b2b,Land Rover,Range Rover,P400 Autobiography * 23'' * Meridian * Pano * Full,"€ 204,995.-1",120 km,Automatic,06/2023,Gasoline,294 kW (400 hp),Dealer,8,"2,996 cc",6,"2,519 kg",,,,Euro 6d,AutoScout24,No
5ce5b2a9a0b94344b465c71cb4c52b6d,Dodge,Challenger,R/T 5.7 V8 Hemi | Schuifdak | Uitlaat klep | Navi,"€ 28,999.-","77,732 km",Automatic,11/2008,Gasoline,277 kW (377 hp),Dealer,,"5,654 cc",8,"1,778 kg",,,,Euro 4,AutoScout24,No
3b3243b835d94f1d99af4db29e709843,Subaru,Impreza,2.0 WRX AWD Orig. NL | 74.000KM | Perfect Conditio,"€ 39,950.-","74,000 km",Manual,03/2002,Gasoline,160 kW (218 hp),Dealer,,"1,994 cc",4,"1,340 kg",,10.2 l/100 km (comb.)14.2 l/100 km (city)7.9 l/100 km (country),,,AutoScout24,No
931b2672433c41f8bba9f55fd563540c,Chevrolet,Camaro,V8 2SS 2024 Final Call 3 J. Garantie RFK,"€ 72,890.-1",10 km,Automatic,-,Gasoline,333 kW (453 hp),Dealer,,"6,162 cc",,,,11.1 l/100 km (comb.)17 l/100 km (city)7.7 l/100 km (country),252 g/km (comb.),Euro 6,AutoScout24,No
47c7aa94b4bc41e2baaa82eb66def4e8,Volkswagen,Polo,1.2 TDI BlueMotion Comfortline 5-Drs Airco|Cruise|,"€ 5,750.-","146,072 km",Manual,08/2012,Diesel,55 kW (75 hp),Dealer,5,"1,199 cc",3,"1,050 kg",,3.4 l/100 km (comb.)4.1 l/100 km (city)3 l/100 km (country),89 g/km (comb.),Euro 5,AutoScout24,No
a6db60fd4d244ed788f2a6eb93ca63bd,Audi,RS6,,"€ 20,500.-","127,130 km",Automatic,12/2003,Gasoline,331 kW (450 hp),Dealer,5,"4,172 cc",8,"1,840 kg",,19 l/100 km (comb.)23.5 l/100 km (city)11.6 l/100 km (country),,,AutoScout24,No
fecf0a2d48ef44178882508608756331,Nissan,350Z,"3.5 V6, NL, 2e Eig. Boekjes, NEKKENDRAAIER .. Over","€ 9,950.-","247,607 km",Manual,02/2004,Gasoline,207 kW (281 hp),Dealer,,"3,498 cc",6,"1,500 kg",,11.4 l/100 km (comb.)16.1 l/100 km (city)8.7 l/100 km (country),273 g/km (comb.),Euro 3,AutoScout24,No
222a648a4e2545f38d007445aef3781d,Renault,Clio,5 Porte 1.0 TCe GPL Equilibre,"€ 16,500.-1",1 km,Manual,02/2023,LPG,74 kW (101 hp),Dealer,6,999 cc,3,"1,212 kg",,,,Euro 6,AutoScout24,No
37eeeeff5cf1438199a9898d990b28e4,McLaren,570S,Lift - Camera - Mclaren Garantie,"€ 149,995.-","56,125 km",Automatic,02/2016,Gasoline,419 kW (570 hp),Dealer,,"3,799 cc",8,"1,313 kg",,10.7 l/100 km (comb.)16.6 l/100 km (city)8.1 l/100 km (country),0 g/km (comb.),,AutoScout24,No
29e97b62adc549b4bdb6e8881ce3efd9,Ford,Mustang Mach-E,Mustang mach-e electrico standard range awd 269cv,"€ 44,620.-","3,526 km",Automatic,09/2022,Electric,123 kW (167 hp),Dealer,1,,,"2,100 kg",Electricity,,,,AutoScout24,No
04e2ed97404b48da88e3c6f0f896117f,Tesla,Model X,100D 6p. | BLACK ON BLACK | EX BTW,"€ 45,920.-1","195,000 km",Automatic,12/2017,Electric,307 kW (417 hp),Dealer,,,,"2,433 kg",Electricity,,,,AutoScout24,No
ec009ad50ed64c9d8b79502b0f2e4e03,BMW,530,d NaviPro AHK Xenon HUD PDC FernLichtAs STDHZ,"€ 14,999.-","186,424 km",Manual,09/2012,Diesel,190 kW (258 hp),Dealer,,"2,993 cc",,,,5.7 l/100 km (comb.)7.2 l/100 km (city)4.7 l/100 km (country),149 g/km (comb.),Euro 5,AutoScout24,No
6311ee2215744583bdc7afc75cab3105,MINI,One,1.2 Pack Sport // RESERVER // RESERVED //,"€ 9,990.-","119,118 km",Manual,02/2015,Gasoline,75 kW (102 hp),Dealer,6,"1,198 cc",3,"1,165 kg",,,,Euro 6,AutoScout24,No
f401d9b09545443ba232807c33b89844,Lynk & Co,01,1.5 Plug in Navi/Cam Pano.dak Incl.BTW Adapt.Cruis,"€ 32,700.-1","30,731 km",Automatic,08/2021,Electric/Gasoline,-,Dealer,7,"1,477 cc",3,"1,854 kg",Electricity,1.2 l/100 km (comb.),39 g/km (comb.),Euro 6,AutoScout24,No
1e076dda57fc4732af8a4c2188f9de77,Audi,Q8,50 TDI Quattro tiptronic,"€ 115,200.-1",0 km,Automatic,-,Diesel,210 kW (286 hp),Dealer,8,"2,967 cc",6,"2,245 kg",,7.3 l/100 km (comb.)9.1 l/100 km (city)6.3 l/100 km (country),193 g/km (comb.),Euro 6d,AutoScout24,No
7201cc03233e4d15b9c4dfc4595d6e6a,Nissan,Qashqai,1.5 VC-T e-Power Tekna 19`*Design,"€ 42,800.-1",0 km,Automatic,-,Electric/Gasoline,140 kW (190 hp),Dealer,,"1,500 cc",4,,Electricity,5.3 l/100 km (comb.),109 g/km (comb.),Euro 6d,AutoScout24,No
2d26e960671c43878d10b982b51ff6f4,Chevrolet,Camaro,V8 2SS 2024 Final Call 3 J. Garantie RFK,"€ 72,890.-1",10 km,Automatic,-,Gasoline,333 kW (453 hp),Dealer,,"6,162 cc",,,,11.1 l/100 km (comb.)17 l/100 km (city)7.7 l/100 km (country),252 g/km (comb.),Euro 6,AutoScout24,No
c529073b2016448dac22384dd741dc49,Mercedes-Benz,C 63 AMG,,"€ 36,495.-","119,192 km",Automatic,07/2008,Gasoline,336 kW (457 hp),Dealer,,"6,208 cc",8,"1,630 kg",,12 l/100 km (comb.),319 g/km (comb.),Euro 4,AutoScout24,No
043d2f18f44e47d88f142d629939a36e,Nissan,Ariya,ARIYA 87kWh 178kW Evolve Pack*6 Monate Lieferzei,"€ 64,455.-1",0 km,Automatic,-,Electric,178 kW (242 hp),Dealer,,,,,Electricity,,,,AutoScout24,No
b168e788aa6646f59edcea54bdd5506d,Audi,TT,Coupe 2.0TDI ultra 6-Gang +Leder+SHZ+PCD+,"€ 24,999.-","88,100 km",Manual,02/2017,Diesel,135 kW (184 hp),Dealer,6,"1,968 cc",4,"1,340 kg",,4.7 l/100 km (comb.)5.5 l/100 km (city)4.2 l/100 km (country),124 g/km (comb.),Euro 6,AutoScout24,No
6f032632f7974407be685c7d58af1d9f,Ferrari,360,F360 Spider F1,"€ 85,000.-","35,850 km",Automatic,07/2002,Gasoline,294 kW (400 hp),Dealer,6,"3,586 cc",8,"1,460 kg",,17.9 l/100 km (comb.)28 l/100 km (city)12 l/100 km (country),,,AutoScout24,No
c367d15461c6404290a032a467d87650,BMW,118,d 2.0 Diesel Euro 5 2009 Airco/Parkeersensor,"€ 4,900.-","276,600 km",Manual,10/2009,Diesel,100 kW (136 hp),Dealer,6,,,,,,,Euro 5,AutoScout24,No
9448f80f016f4d478b1fa488c6f5b2c7,Volkswagen,Passat Variant,1.4 TSI ACT Highline DSG,"€ 13,400.-","165,200 km",Automatic,02/2017,Gasoline,110 kW (150 hp),Dealer,7,"1,395 cc",4,"1,453 kg",,5.1 l/100 km (comb.)6.3 l/100 km (city)4.4 l/100 km (country),119 g/km (comb.),Euro 6,AutoScout24,No
59f0246169fc4fbcb9ced13eb29be200,Cupra,Leon,ST e-HYBRID LED Navi ACC Sitzheizung,"€ 29,970.-1","6,800 km",Automatic,04/2021,Electric/Gasoline,180 kW (245 hp),Dealer,6,"1,395 cc",4,"1,717 kg",Electricity,1.6 l/100 km (comb.),35 g/km (comb.),Euro 6,AutoScout24,No
33ccc47f591d499f8d8d6cf0b972f98f,Honda,NSX,3.0 V6 | A1 Condition | 1st Paint | Manual | Full,"€ 149,950.-","34,000 km",Manual,05/1991,Gasoline,201 kW (273 hp),Dealer,,"2,977 cc",6,"1,345 kg",,,,,AutoScout24,No
4cc15873188243db914da6f937dcd62e,BMW,525,d Touring Business aut. Camera/Navi/Pelle,"€ 15,200.-","355,300 km",Automatic,04/2017,Diesel,160 kW (218 hp),Dealer,8,"1,995 cc",4,"1,810 kg",,4.5 l/100 km (comb.)5.2 l/100 km (city)4.1 l/100 km (country),118 g/km (comb.),Euro 6,AutoScout24,No
528a09fc9cd044dd92c87fc0510542a9,Nissan,Ariya,ARIYA 87kWh 178kW Evolve Pack*20Zoll*6Monate LZ,"€ 66,485.-1",0 km,Automatic,-,Electric,178 kW (242 hp),Dealer,,,,,Electricity,,,,AutoScout24,No
c68d546e631c45c687bfc57a7ab3646f,BMW,525,i Xenon Glasschiebed. AHKabn. Allwetter Stan,"€ 9,980.-","89,400 km",Manual,06/2006,Gasoline,160 kW (218 hp),Dealer,,"2,497 cc",,,,8.7 l/100 km (comb.)12.4 l/100 km (city)6.5 l/100 km (country),,Euro 4,AutoScout24,No
dee4e5c536e94b6e899429d6f89719af,Audi,A1,1.0 TFSI B AUTO TOIT PANO CAPTEUR AR 1ER PROPRIO,"€ 15,990.-1","60,000 km",Automatic,11/2015,Gasoline,70 kW (95 hp),Dealer,7,999 cc,3,"1,165 kg",,4.4 l/100 km (comb.)5.4 l/100 km (city)3.8 l/100 km (country),102 g/km (comb.),Euro 6,AutoScout24,No
80c40e4f6d104fb780c616d84b4d70cb,Dodge,Caliber,1.8 SXT,"€ 3,400.-","146,913 km",Manual,10/2006,Gasoline,110 kW (150 hp),Dealer,5,"1,798 cc",4,"1,295 kg",,7.3 l/100 km (comb.)9.6 l/100 km (city)6 l/100 km (country),174 g/km (comb.),Euro 4,AutoScout24,No
733713b73674460ca5775e9e81ec30a0,Corvette,Z06,Targa 5.7 Coupé - Automaat - Open dak - Leder,"€ 19,950.-","104,325 km",Automatic,07/1997,Gasoline,254 kW (345 hp),Dealer,4,"5,666 cc",8,,,12.8 l/100 km (comb.)19.3 l/100 km (city)8.9 l/100 km (country),245 g/km (comb.),Euro 2,AutoScout24,No
5e09dcae29bd46e0a71e8832a67b9f6a,Jaguar,XF,3.0 V6 Premium Luxury Navi Leder 2-Zonen-Klimaau.,"€ 4,950.-","209,500 km",Automatic,09/2008,Gasoline,175 kW (238 hp),Dealer,6,"2,967 cc",6,"1,679 kg",,10.5 l/100 km (comb.)15.8 l/100 km (city)7.5 l/100 km (country),249 g/km (comb.),Euro 4,AutoScout24,No
3b93abb3b26748149ecfffd9d2ac14eb,Nissan,X-Trail,1.5 VC-T N-Connecta 19`PGD*7Sitzer,"€ 39,700.-1",20 km,Automatic,11/2022,Gasoline,120 kW (163 hp),Dealer,,"1,497 cc",3,"1,744 kg",,7.3 l/100 km (comb.)9 l/100 km (city)6.2 l/100 km (country),146 g/km (comb.),Euro 6d,AutoScout24,No
74793b483d7e468abea9a5885cf6b642,Nissan,Ariya,ARIYA 63kWh 160kW LED*6 Monate Lieferzeit,"€ 48,485.-1",0 km,Automatic,-,Electric,160 kW (218 hp),Dealer,,,,,Electricity,,,,AutoScout24,No
72179ad11e264ca1bd7a20b5b104492b,Audi,A6,Avant 2.0 TDI ultra S tronic * Navi *,"€ 24,950.-","110,392 km",Automatic,02/2017,Diesel,140 kW (190 hp),Dealer,,"1,968 cc",,,,4.5 l/100 km (comb.)5.2 l/100 km (city)4.1 l/100 km (country),118 g/km (comb.),Euro 6,AutoScout24,No
44cbb81b24d649599ec462c2dbfdadec,Lamborghini,Huracan,5.2 V10 STO Coupé,"€ 368,000.-1","12,000 km",Automatic,02/2022,Gasoline,470 kW (639 hp),Dealer,7,"5,204 cc",10,"1,525 kg",,13.7 l/100 km (comb.)19 l/100 km (city)9 l/100 km (country),332 g/km (comb.),Euro 6d-TEMP,AutoScout24,No
e180064d7ede49ccb8c518433ac011c7,Lamborghini,Huracan,LP 610-4 Coupe,"€ 189,610.-","47,000 km",Automatic,04/2015,Gasoline,449 kW (610 hp),Dealer,,"5,204 cc",,,,,,Euro 6,AutoScout24,No
51ebf001616d4ba8b999bb07bc0e6c8c,Mercedes-Benz,E 320,Estate CDI Avantgarde,"€ 3,950.-","219,657 km",Automatic,11/2006,Diesel,165 kW (224 hp),Dealer,7,"2,987 cc",6,"1,785 kg",,8.1 l/100 km (comb.)11 l/100 km (city)6.4 l/100 km (country),215 g/km (comb.),Euro 4,AutoScout24,No
8013c7d9f77c468eba2982bf97a1d0e3,MG,HS,1.5 T MT Comfort,"€ 23,900.-",1 km,Manual,04/2023,Gasoline,119 kW (162 hp),Dealer,6,"1,490 cc",4,"1,535 kg",,6.9 l/100 km (comb.)8 l/100 km (city)6.2 l/100 km (country),155 g/km (comb.),Euro 6d-TEMP,AutoScout24,No
750d3c365da84ef6874568dadca070aa,Jeep,Wrangler,SPORT AUTOMAT+KLIMA+HARDSOFTTOP+ALU+TÜV,"€ 37,799.-","16,300 km",Automatic,09/2014,Gasoline,209 kW (284 hp),Dealer,5,"3,604 cc",6,"1,828 kg",,11.3 l/100 km (comb.)15.6 l/100 km (city)8.8 l/100 km (country),263 g/km (comb.),Euro 5,AutoScout24,No
684d4ca0a74e4163a687ff83af99969b,Mercedes-Benz,S 63 AMG,performance premium plus business class auto,"€ 328,758.-",-,,-,Electric/Gasoline,450 kW (612 hp),Dealer,9,"3,982 cc",,,Electricity,,,,AutoScout24,No
0824b490011846368212fd7bcf412911,Audi,A3,1.6 TDi*GPS*CRUISE*AIRCO*SIEGES CHAUFF*GARANTIE*,"€ 9,950.-","139,000 km",Manual,09/2011,Diesel,77 kW (105 hp),Dealer,5,"1,598 cc",4,"1,335 kg",,,,Euro 5,AutoScout24,No
bb273d7559c54e3ea8b3d00098995e8a,BMW,550,M550 dXAS | HEADS UP | LANE ASSIST | KEYLESS | TOP,"€ 37,950.-1","220,000 km",Automatic,03/2019,Diesel,294 kW (400 hp),Dealer,8,"2,993 cc",6,"1,935 kg",,,,Euro 6d-TEMP,AutoScout24,No
bd5f7c45ff3746b0a8b5550979b41345,BMW,228,i Coupé Msport LED SENSOR MANUAL 6 MARCE GARANZ,"€ 29,900.-","79,000 km",Manual,05/2015,Gasoline,180 kW (245 hp),Dealer,6,"1,997 cc",4,"1,460 kg",,6.6 l/100 km (comb.)8.7 l/100 km (city)5.4 l/100 km (country),154 g/km (comb.),Euro 6d-TEMP,AutoScout24,No
5a3cf0184bed44e6aae8c2221dd9ade4,Lamborghini,Huracan,LP 610-4 Coupe,"€ 189,610.-","47,000 km",Automatic,04/2015,Gasoline,449 kW (610 hp),Dealer,,"5,204 cc",,,,,,Euro 6,AutoScout24,No
6310d0823edc49e88be60cfb15614e3d,Audi,A3,Cabriolet 1.8 TFSI Ambition Leer Xenon LED Clima C,"€ 7,650.-","210,764 km",Manual,04/2008,Gasoline,118 kW (160 hp),Dealer,6,"1,798 cc",4,"1,400 kg",,7.3 l/100 km (comb.)10 l/100 km (city)5.7 l/100 km (country),174 g/km (comb.),Euro 4,AutoScout24,No
9dd5ee4f45494889a945ea81fc0e8dfd,Porsche,718,Cayman,"€ 51,890.-","68,688 km",Manual,06/2017,Gasoline,220 kW (299 hp),Dealer,6,"1,988 cc",4,,,,,Euro 6,AutoScout24,No
2ab71ace62bc4511bdbf701a03d5864c,BMW,X1,sDrive18i Benzine Navi Xenon Garantie,"€ 16,499.-1","120,210 km",Manual,01/2018,Gasoline,103 kW (140 hp),Dealer,6,"1,499 cc",3,"1,475 kg",,5.3 l/100 km (comb.)6.3 l/100 km (city)4.7 l/100 km (country),121 g/km (comb.),,AutoScout24,No
f55bed6746fa4225b90418a72221fe5b,Mercedes-Benz,S 500,Coupe 4Matic 455PS AMG Line Nachtsicht ACC,"€ 58,999.-","109,431 km",Automatic,03/2015,Gasoline,335 kW (455 hp),Dealer,,"4,663 cc",,,,8.8 l/100 km (comb.)12.2 l/100 km (city)7.1 l/100 km (country),209 g/km (comb.),Euro 6,AutoScout24,No
666d2135ac4f45cfa9fdc091ba107313,Mercedes-Benz,GLK 320,CDI 4Matic*SHZ*Leder*PDC*Bi-Xenon*,"€ 12,950.-","200,731 km",Automatic,11/2018,Diesel,165 kW (224 hp),Dealer,,"2,987 cc",,,,7.9 l/100 km (comb.)10.3 l/100 km (city)6.5 l/100 km (country),209 g/km (comb.),Euro 4,AutoScout24,No
a700eaebad9f4151ab09aa76f6f8331f,Fiat,Freemont,"Lounge 4WD 2,0*Navi*Klimaautomatik*Temp","€ 10,999.-","185,000 km",Automatic,02/2015,Diesel,125 kW (170 hp),Dealer,,"1,956 cc",,,,7.3 l/100 km (comb.)9.6 l/100 km (city)6 l/100 km (country),193 g/km (comb.),Euro 5,AutoScout24,No
c592111a1cb34062a904187bbb97f91c,Lexus,RX 450h,4WD Tech,"€ 15,950.-","167,162 km",Automatic,06/2010,Electric/Gasoline,183 kW (249 hp),Dealer,,"3,456 cc",6,"2,085 kg",Electricity,6.3 l/100 km (comb.),148 g/km (comb.),Euro 4,AutoScout24,No
a641173239d147e1846e21670b78b77f,Audi,A4,2.0 16V TDI Sline,"€ 3,900.-","279,000 km",Manual,08/2007,Diesel,103 kW (140 hp),Dealer,6,"1,968 cc",4,"1,505 kg",,5.7 l/100 km (comb.)7.8 l/100 km (city)4.5 l/100 km (country),153 g/km (comb.),Euro 4,AutoScout24,No
b1847bf76a974b97aced04d40ad8b914,Audi,A4,A4 Avant 2.0 tdi fap 143cv Clima 6 Marce '17 IVA,"€ 7,015.-","182,463 km",Manual,06/2008,Diesel,105 kW (143 hp),Dealer,6,"1,968 cc",4,"1,600 kg",,5.2 l/100 km (comb.)6.4 l/100 km (city)4.5 l/100 km (country),135 g/km (comb.),Euro 4,AutoScout24,No
27d98c060d8b46758e236a3a2c29a4ef,BMW,M2,"Coupe DKG! Open dak, H&K, Leder, Camera, Nieuw!","€ 44,900.-","55,000 km",Automatic,06/2017,Gasoline,272 kW (370 hp),Dealer,7,"2,979 cc",6,"1,520 kg",,7.9 l/100 km (comb.)10.5 l/100 km (city)6.4 l/100 km (country),,Euro 6d,AutoScout24,No
f7c1d9a32e564dd993a8ab38e91db6be,MINI,Cooper S Countryman,All4   QUALMT SPORADISCH!,"€ 7,990.-","139,925 km",Manual,04/2012,Gasoline,135 kW (184 hp),Dealer,,"1,598 cc",,,,,,Euro 5,AutoScout24,No
99cbdc7282bb49e39b553427c7567610,Audi,A3,1.9 TDi AIRCO*REGULATEUR*ETAT NEUF,"€ 3,990.-","270,196 km",Manual,05/2005,Diesel,77 kW (105 hp),Dealer,5,"1,896 cc",4,"1,295 kg",,,,Euro 4,AutoScout24,No
8085abf4105c4f2faef9ae51790de8b9,Porsche,992,GT3 Lift LED-Matrix CarbonDach Chrono Bose,"€ 249,489.-1","1,900 km",Automatic,03/2023,Gasoline,375 kW (510 hp),Dealer,7,"3,996 cc",6,"1,435 kg",,12.4 l/100 km (comb.)17.3 l/100 km (city)9.5 l/100 km (country),283 g/km (comb.),Euro 6d,AutoScout24,No
5e14a9b6822147ae84852e2a18ba3e71,BMW,120,ADVANTAGE XD AUTOMAT+KLIMA+LED+HIFI+ALU+TOP+,"€ 13,998.-","193,400 km",Automatic,09/2015,Diesel,140 kW (190 hp),Dealer,,"1,995 cc",4,"1,530 kg",,4.7 l/100 km (comb.)5.5 l/100 km (city)4.3 l/100 km (country),124 g/km (comb.),Euro 6,AutoScout24,No
69a48e2b5a7d44c89e7f83997fcd7992,Hyundai,iX55,3.0 V6 CRDi Premium Allrad Automatik StandheizungA,"€ 11,885.-","191,133 km",Automatic,10/2010,Diesel,176 kW (239 hp),Dealer,6,,6,,,9.4 l/100 km (comb.)12.4 l/100 km (city)7.6 l/100 km (country),249 g/km (comb.),Euro 4,AutoScout24,No
df614567ebb240f9b3672220e067a072,BMW,iX1,"xDr.30 AC-Laden AHK 0,25 DIENSTWAGENSTEUER LED","€ 53,740.-1",0 km,Automatic,-,Electric,230 kW (313 hp),Dealer,1,,,"2,085 kg",Electricity,,,Euro 6d,AutoScout24,No
4590b3ca74ce4bc4b67472755877777e,MINI,Cooper,1.6 Cooper Seven,"€ 2,750.-","224,953 km",Manual,03/2006,Gasoline,85 kW (116 hp),Dealer,,"1,598 cc",4,"1,025 kg",,,,,AutoScout24,No
a4f33b4b3a87424f9b8d3efe3bab5e89,BMW,iX1,"xDr 30 AC-Laden AHK 0,25% DIENSTWAGENSTEUER","€ 54,370.-1",0 km,Automatic,-,Electric,230 kW (313 hp),Dealer,1,,,"1,900 kg",Electricity,,,Euro 6d,AutoScout24,No
